Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Finish,Garage Type_Attchd,Garage Type_Detchd,Kitchen Qual,Heating QC,BsmtFin Type 1,Bsmt Exposure,Bsmt Cond,Bsmt Qual,Foundation_CBlock,Foundation_PConc,Exter Qual,Roof Style_Gable,Roof Style_Hip,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_Somerst,MS Zoning,MS SubClass_50,MS SubClass_60,Lot Frontage,Lot Area,Overall Qual,Year Built,BsmtFin SF 1,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,Total Flr SF
1,0,0,2,0,0,4,5,0,0,0,0,0,0,4,1,0,0,0,0,8,0,0,64.0,7301,7,2003,0.0,0.0,1922,7,2003.0,2.0,672.0,198500,1922
1,0,0,3,1,0,4,3,6,1,3,4,1,0,3,1,0,0,0,0,8,0,0,78.0,12090,6,1981,588.0,1422.0,1422,7,1981.0,2.0,576.0,175500,1422
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,82.7659161167734,8826,7,2000,841.0,985.0,1842,7,2000.0,2.0,486.0,217500,1842
0,1,0,1,0,1,3,5,1,1,3,3,1,0,3,1,0,0,0,0,6,1,0,57.0,8094,4,1915,0.0,888.0,1962,9,1915.0,2.0,572.0,149500,1962
1,0,0,2,1,0,3,5,4,1,3,3,0,1,4,0,1,1,0,0,8,0,0,56.6233026123029,10710,5,1966,644.0,864.0,1120,5,1966.0,2.0,656.0,148800,1120
0,0,1,3,0,0,5,5,6,3,3,5,0,1,4,0,1,0,0,0,8,0,1,85.0,16056,9,2005,240.0,1992.0,2868,11,2005.0,3.0,716.0,556581,2868
0,1,0,2,1,0,3,4,5,1,3,3,1,0,3,0,1,1,0,0,8,0,0,70.0,8400,6,1957,189.0,1478.0,1478,6,1957.0,2.0,442.0,156500,1478
0,1,0,2,1,0,4,5,6,3,4,4,0,1,4,1,0,0,0,0,8,0,1,90.0,11250,7,1995,685.0,930.0,1995,8,1995.0,2.0,610.0,237000,1995
0,1,0,3,1,0,3,2,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,7535,5,1958,111.0,912.0,912,5,1958.0,1.0,297.0,120000,912
0,1,0,3,1,0,4,5,6,3,3,4,0,1,3,1,0,0,0,0,8,0,0,88.0,12216,6,2005,918.0,1326.0,1326,6,2005.0,2.0,388.0,203000,1326
0,1,0,2,1,0,3,3,1,1,3,4,1,0,3,1,0,0,0,0,8,0,0,30.0,3701,8,1987,0.0,1191.0,1204,5,1987.0,2.0,461.0,130000,1204
1,0,0,2,1,0,3,3,6,4,3,3,1,0,3,1,0,1,0,0,8,0,1,80.0,9760,6,1964,674.0,780.0,1611,7,1964.0,2.0,442.0,167900,1611
1,0,0,1,0,1,3,3,5,3,3,3,1,0,3,1,0,0,0,0,8,0,0,60.0,9873,4,1970,789.0,960.0,960,6,1970.0,2.0,576.0,129000,960
1,0,0,1,1,0,4,3,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,72.0,10011,5,1957,360.0,1070.0,1236,6,1957.0,1.0,447.0,134450,1236
0,1,0,1,1,0,4,5,1,1,3,3,0,0,3,1,0,0,0,0,8,0,0,42.619690138292505,25339,5,1918,0.0,816.0,1416,7,2007.0,2.0,576.0,112000,1416
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,78.77032016630848,8883,7,1988,608.0,929.0,1873,7,1988.0,2.0,619.0,207000,1873
0,1,0,2,0,0,3,3,1,1,2,3,0,0,3,0,1,0,0,0,6,0,0,50.0,3000,5,1922,0.0,1040.0,2128,11,1922.0,0.0,0.0,62500,2128
0,0,1,2,0,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,36.0,2448,7,2003,573.0,764.0,1626,6,2003.0,2.0,474.0,154000,1626
0,1,0,1,0,1,3,3,6,1,3,3,1,0,3,1,0,1,0,0,8,0,0,73.0,7100,5,1957,708.0,816.0,816,5,1957.0,1.0,308.0,129900,816
0,1,0,1,1,0,3,3,3,1,3,4,1,0,3,1,0,0,0,0,6,0,0,36.0,2592,5,1976,129.0,536.0,1112,4,1976.0,1.0,336.0,85000,1112
0,1,0,1,0,1,3,3,1,1,3,3,0,1,3,1,0,0,0,0,6,1,0,44.48430158184281,5700,7,1926,0.0,572.0,1111,5,1982.0,1.0,288.0,116900,1111
0,1,0,1,1,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,24.0,2289,6,1978,311.0,855.0,1441,7,1978.0,2.0,440.0,148500,1441
0,1,0,1,0,1,2,2,4,1,3,4,0,0,3,1,0,0,0,0,8,0,0,60.0,12180,4,1941,348.0,672.0,924,5,1941.0,1.0,280.0,80000,924
0,1,0,1,1,0,3,3,2,3,3,4,0,1,3,1,0,0,0,0,8,0,0,57.84100804482555,7400,5,1984,104.0,1060.0,1126,5,1984.0,2.0,506.0,152000,1126
0,1,0,1,0,1,3,5,1,1,3,2,1,0,3,1,0,0,0,0,8,0,0,68.0,8842,5,1954,0.0,381.0,992,6,1954.0,1.0,319.0,155891,992
0,1,0,1,0,1,4,5,1,1,3,3,0,1,3,1,0,0,0,0,8,1,0,60.0,8850,6,1920,0.0,768.0,1376,7,1977.0,2.0,576.0,165000,1376
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,0,1,0,0,1,7,0,0,92.0,9215,7,2009,0.0,1218.0,1218,4,2009.0,2.0,676.0,204500,1218
0,0,1,1,1,0,4,5,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,79.0,9480,5,1942,386.0,728.0,1644,7,1942.0,1.0,312.0,146500,1644
1,0,0,2,1,0,3,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,82.0,11880,7,1978,704.0,1271.0,1601,7,1978.0,2.0,478.0,157000,1601
0,1,0,1,0,1,3,4,1,2,3,3,0,0,3,1,0,0,0,0,6,0,0,60.0,10800,7,1890,0.0,1313.0,2495,10,1950.0,2.0,342.0,184000,2495
0,1,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,69.71363601192132,7861,6,2002,457.0,783.0,1509,7,2002.0,2.0,393.0,183200,1509
1,0,0,1,1,0,3,3,2,1,3,3,1,0,3,1,0,0,0,0,8,0,0,52.89407972520231,11616,5,1962,170.0,1092.0,1092,6,1962.0,1.0,288.0,139000,1092
1,0,0,2,1,0,4,5,6,4,3,4,0,1,4,0,1,0,1,0,8,0,1,96.0,10542,7,1993,1173.0,1311.0,2418,9,1993.0,3.0,983.0,341000,2418
1,0,0,1,0,1,3,3,3,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1680,6,1971,156.0,483.0,987,5,1971.0,1.0,264.0,96000,987
0,1,0,2,1,0,3,5,1,1,3,4,0,1,3,1,0,0,0,0,6,0,0,80.0,8546,4,2003,0.0,1121.0,1121,5,2003.0,2.0,440.0,140000,1121
0,1,0,1,1,0,3,3,6,1,3,3,1,0,3,1,0,0,0,0,6,0,0,90.0,7407,6,1957,600.0,912.0,1236,6,1957.0,2.0,923.0,149700,1236
0,1,0,2,1,0,3,5,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,78.0,10140,5,1975,788.0,1056.0,1074,6,1975.0,2.0,495.0,153500,1074
0,1,0,1,1,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,80.0,14584,1,1952,0.0,0.0,733,4,1952.0,2.0,487.0,13100,733
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,65.0,8158,7,2003,550.0,884.0,1768,8,2003.0,2.0,543.0,224900,1768
0,1,0,1,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,1,7,0,0,62.0,7500,7,2005,0.0,1257.0,1266,6,2005.0,2.0,453.0,176000,1266
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,0,1,0,1,0,8,1,0,85.0,10678,8,1992,700.0,1683.0,2872,9,1992.0,2.0,541.0,285000,2872
0,0,1,1,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,1,8,0,0,49.0,15256,8,2007,929.0,1485.0,1464,6,2007.0,3.0,754.0,282922,1464
1,0,0,3,1,0,4,5,3,1,3,3,1,0,3,1,0,1,0,0,8,0,1,88.0,14200,7,1966,445.0,924.0,2157,8,1966.0,2.0,487.0,226000,2157
1,0,0,3,0,0,5,5,1,1,4,5,0,1,5,0,1,0,0,0,8,0,1,82.0,12438,8,2006,0.0,1234.0,2576,10,2006.0,3.0,666.0,361919,2576
1,0,0,3,0,0,5,5,6,4,3,5,0,1,4,0,1,0,0,0,8,0,1,59.0,16023,9,2005,1218.0,1398.0,2798,11,2005.0,3.0,670.0,457347,2798
0,1,0,3,1,0,4,5,2,4,4,4,1,0,4,0,0,0,0,0,8,0,0,155.0,20064,8,1976,51.0,966.0,1743,5,1976.0,2.0,529.0,279000,1743
0,1,0,2,1,0,4,3,5,4,3,3,0,1,3,1,0,0,0,0,8,0,0,74.58445774201189,9819,6,1977,1567.0,1567.0,1567,5,1977.0,2.0,714.0,196000,1567
1,0,0,2,1,0,3,3,1,1,3,4,1,0,3,1,0,0,0,0,8,0,0,80.0,10400,7,1976,0.0,1090.0,1370,6,1976.0,2.0,479.0,152000,1370
1,0,0,1,0,1,3,3,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,91.0,11643,5,1969,500.0,1248.0,2634,12,1969.0,4.0,968.0,200000,2634
1,0,0,3,1,0,5,5,6,4,3,5,0,1,4,0,1,0,0,0,8,0,0,78.0,11645,8,2005,1122.0,1570.0,1590,6,2005.0,3.0,754.0,294900,1590
1,0,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,61.0,7328,7,2008,0.0,1450.0,1450,6,2008.0,3.0,788.0,224243,1450
0,1,0,1,0,1,3,3,1,1,2,2,0,0,3,1,0,0,0,0,8,1,0,72.0,7822,6,1915,0.0,832.0,1338,7,1974.0,2.0,528.0,92000,1338
0,1,0,3,1,0,4,5,1,3,3,4,0,1,4,0,1,0,0,0,8,0,1,65.0,9018,7,2007,0.0,728.0,1456,8,2007.0,2.0,400.0,179540,1456
1,0,0,3,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,0,8,0,0,103.0,13472,10,2003,56.0,2392.0,2392,8,2003.0,3.0,968.0,386250,2392
0,1,0,3,0,0,3,3,6,3,3,4,1,0,3,1,0,0,0,0,6,0,0,40.52675892614422,1533,4,1970,503.0,530.0,992,4,1970.0,1.0,297.0,106500,992
0,0,1,3,1,0,5,5,6,3,3,5,0,1,5,1,0,0,0,1,7,0,1,85.0,11003,10,2008,765.0,1017.0,2007,10,2008.0,3.0,812.0,310000,2007
1,0,0,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,1,0,8,0,1,83.0,10790,7,1998,0.0,1066.0,2385,8,1998.0,3.0,600.0,252000,2385
0,1,0,1,0,1,3,4,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,53.0,7128,7,1941,364.0,918.0,1646,7,1941.0,1.0,240.0,164000,1646
0,0,1,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,64.0,7713,7,2007,0.0,728.0,1456,7,2007.0,2.0,400.0,177594,1456
0,1,0,3,0,1,3,4,3,1,2,3,1,0,3,1,0,0,0,0,6,1,0,52.0,6240,5,1936,276.0,528.0,1040,5,1979.0,2.0,624.0,123900,1040
0,1,0,1,0,1,3,3,4,1,3,4,0,0,3,0,1,0,0,0,8,0,0,86.0,22420,6,1918,1128.0,1370.0,2624,10,1918.0,3.0,864.0,239000,2624
0,1,0,1,1,0,3,3,3,1,3,3,1,0,3,0,1,0,0,0,8,0,0,85.0,15300,5,1965,42.0,1068.0,1264,7,1965.0,2.0,528.0,169000,1264
1,0,0,3,1,0,4,5,1,4,3,4,0,1,4,1,0,0,0,0,8,0,0,89.04470975321827,3196,7,2003,0.0,1374.0,1557,7,2003.0,2.0,420.0,234000,1557
0,1,0,2,1,0,3,3,6,3,3,4,1,0,3,1,0,0,0,0,8,0,0,72.0,9360,6,1977,841.0,957.0,1287,5,1977.0,2.0,541.0,173000,1287
1,0,0,3,1,0,3,5,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,56.69940920183557,11241,6,1970,578.0,1004.0,1004,5,1970.0,2.0,480.0,149000,1004
0,1,0,3,1,0,4,5,1,2,3,4,0,1,4,1,0,0,0,0,8,0,0,81.0,9260,7,2007,0.0,1162.0,1162,6,2007.0,2.0,483.0,170000,1162
0,0,0,3,1,0,4,5,1,1,3,5,0,1,4,1,0,0,0,1,7,0,0,90.0,7993,7,2008,0.0,1436.0,1436,6,2008.0,2.0,529.0,225000,1436
0,1,0,3,1,0,4,5,6,1,3,3,1,0,3,1,0,0,0,0,8,0,0,94.0,9239,5,1963,634.0,960.0,960,6,1963.0,1.0,300.0,144900,960
0,1,0,2,1,0,3,3,5,4,3,4,1,0,3,1,0,0,0,0,8,0,0,60.0,10044,5,1968,1070.0,1196.0,1196,6,1968.0,1.0,336.0,144000,1196
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,43.0,3182,8,2004,24.0,1256.0,1269,6,2004.0,2.0,430.0,192000,1269
0,1,0,1,1,0,4,4,6,1,3,3,1,0,4,0,1,1,0,0,8,0,0,60.0,7626,5,1952,931.0,1031.0,1031,5,1952.0,1.0,230.0,145500,1031
0,1,0,1,1,0,2,5,1,1,2,2,0,0,3,1,0,0,0,0,8,1,0,60.0,7008,4,1900,0.0,448.0,720,5,1900.0,1.0,280.0,86900,720
1,0,0,2,1,0,3,5,4,1,3,3,1,0,3,0,1,1,0,0,8,0,0,128.0,12160,6,1953,1024.0,1505.0,1505,6,1953.0,2.0,505.0,149500,1505
0,1,0,1,0,0,2,5,1,1,2,2,0,1,3,1,0,0,0,0,8,0,0,50.0,6305,5,1938,0.0,920.0,954,5,1938.0,1.0,240.0,119750,954
0,1,0,2,1,0,4,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,1,68.0,8846,6,2005,0.0,750.0,1500,6,2005.0,2.0,564.0,173900,1500
0,1,0,1,1,0,3,3,3,1,3,3,1,0,3,0,1,1,0,0,8,0,0,51.942747356043995,10659,5,1961,915.0,1050.0,1050,6,1961.0,1.0,368.0,136500,1050
0,1,0,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,68.0,13108,8,1994,0.0,2062.0,2687,9,1994.0,2.0,618.0,270000,2687
0,1,0,2,1,0,3,4,4,4,3,4,1,0,3,0,0,0,0,0,8,0,0,89.4252427008816,13500,6,1960,429.0,1602.0,1252,4,1960.0,2.0,564.0,235000,1252
0,1,0,2,0,0,3,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,62.0,7750,7,1999,0.0,384.0,1430,7,1999.0,2.0,400.0,156000,1430
0,1,0,1,0,1,4,5,6,1,3,4,0,1,3,1,0,0,0,0,8,0,0,60.0,12450,5,2003,836.0,1114.0,1114,6,2004.0,2.0,576.0,153000,1114
1,0,0,3,1,0,3,5,6,1,3,5,0,1,3,0,1,0,0,0,6,0,0,62.78793636444878,4500,6,1999,883.0,1224.0,1224,5,1999.0,2.0,402.0,165000,1224
1,0,0,3,0,0,5,5,1,1,4,4,0,1,4,0,1,0,0,0,8,0,1,77.0,11198,9,2005,0.0,1122.0,2504,11,2005.0,3.0,656.0,325000,2504
0,1,0,1,0,1,3,5,2,1,2,3,1,0,3,1,0,0,0,0,8,0,0,79.0,6221,5,1941,533.0,728.0,1355,5,1966.0,2.0,528.0,140000,1355
1,0,0,1,1,0,3,2,4,1,3,3,1,0,3,1,0,0,0,0,6,0,0,120.0,13200,6,1963,375.0,741.0,2294,9,1963.0,2.0,658.0,202500,2294
1,0,0,3,1,0,5,5,6,1,3,5,0,1,5,0,1,0,0,0,8,0,0,65.0,8769,9,2008,1540.0,1702.0,1702,7,2008.0,3.0,1052.0,367294,1702
1,0,0,2,1,0,4,5,6,3,3,4,1,0,4,1,0,0,0,0,8,0,0,85.0,10200,6,1988,783.0,1461.0,1509,5,1988.0,2.0,600.0,175000,1509
0,1,0,1,0,1,4,4,5,1,4,3,0,0,3,1,0,0,0,0,8,0,0,60.0,9550,7,1915,216.0,756.0,1717,7,1998.0,3.0,642.0,140000,1717
0,1,0,1,1,0,4,4,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,42.0,10331,7,1985,215.0,1265.0,1240,6,1985.0,2.0,528.0,174000,1240
0,0,1,3,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,59.0,9587,7,2005,655.0,856.0,1166,5,2005.0,2.0,400.0,190000,1166
0,1,0,2,0,0,3,5,1,1,3,3,1,0,4,1,0,0,0,0,6,0,0,90.0,9900,5,1910,0.0,504.0,1464,7,1910.0,0.0,0.0,129000,1464
1,0,0,2,1,0,4,4,5,2,3,3,1,0,3,1,0,1,0,0,8,0,0,76.1065895326652,22002,6,1959,1386.0,1592.0,1652,6,1959.0,2.0,510.0,200000,1652
1,0,0,3,1,0,4,3,3,1,3,4,1,0,3,1,0,1,0,0,8,0,1,100.0,13000,6,1968,448.0,896.0,2142,8,1968.0,1.0,509.0,193500,2142
0,0,1,2,1,0,3,5,3,1,3,4,1,0,3,0,1,1,0,0,8,0,0,75.0,8250,6,1964,787.0,1092.0,1092,6,1964.0,2.0,504.0,145000,1092
1,0,0,1,0,1,3,5,5,1,3,3,0,0,4,1,0,0,0,0,8,1,0,81.0,8170,7,1929,526.0,1022.0,1671,7,1963.0,2.0,451.0,218000,1671
1,0,0,2,1,0,3,4,0,0,0,0,0,0,3,1,0,0,0,0,8,0,0,80.0,12048,5,1952,0.0,0.0,1488,7,2002.0,2.0,569.0,135000,1488
0,0,1,2,1,0,3,5,2,2,3,3,1,0,3,1,0,1,0,0,8,0,0,89.0,10858,5,1952,40.0,1444.0,1624,6,1952.0,1.0,240.0,146500,1624
0,0,1,2,1,0,4,5,5,3,3,4,0,1,4,1,0,0,0,0,8,0,0,61.0,7577,6,2005,20.0,1362.0,1362,6,2005.0,2.0,460.0,194700,1362
0,0,1,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,0,62.0,7500,7,2007,902.0,1218.0,1218,6,2008.0,2.0,462.0,230348,1218
0,1,0,1,0,1,3,3,5,1,2,2,0,0,3,1,0,0,0,0,6,0,0,51.0,6120,6,1923,960.0,1124.0,1068,5,1923.0,1.0,288.0,109500,1068
0,1,0,3,1,0,2,3,6,4,3,4,1,0,3,1,0,0,0,0,8,0,0,69.0,23580,6,1979,776.0,1625.0,1625,6,1979.0,2.0,576.0,242500,1625
0,1,0,2,1,0,4,4,6,1,4,4,0,1,4,1,0,0,0,0,8,0,0,44.0,5306,7,1987,495.0,1064.0,1767,5,1987.0,2.0,504.0,239000,1767
1,0,0,2,1,0,4,5,5,1,3,3,1,0,3,0,1,1,0,0,8,0,0,70.0,8092,6,1954,824.0,1050.0,1050,6,1954.0,1.0,286.0,156000,1050
0,1,0,1,0,1,3,5,3,1,3,3,1,0,3,0,1,1,0,0,8,0,0,77.0,8593,4,1957,288.0,907.0,907,5,1964.0,1.0,352.0,109008,907
0,1,0,1,0,1,3,5,0,0,0,0,0,0,3,1,0,0,0,0,6,1,0,64.0,11067,2,1939,0.0,0.0,845,4,1950.0,1.0,256.0,68104,640
1,0,0,2,1,0,4,5,1,3,3,4,0,1,4,1,0,0,1,0,8,0,1,110.35455482236453,11929,8,1995,0.0,1242.0,2501,9,1995.0,3.0,751.0,290000,2501
0,1,0,2,1,0,3,4,4,1,3,4,0,1,3,0,1,1,0,0,8,0,0,90.0,9900,5,1966,1059.0,1209.0,1209,6,1966.0,2.0,504.0,159000,1209
0,1,0,1,0,0,3,3,3,1,3,3,0,1,3,1,0,0,0,0,8,0,0,50.0,4882,4,1937,120.0,348.0,906,5,1937.0,1.0,231.0,87000,906
1,0,0,2,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,0,103.50496176442466,11423,8,2001,1358.0,1581.0,1601,6,2001.0,2.0,670.0,272000,1601
0,1,0,1,1,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,8,0,0,65.0,8772,7,2005,996.0,1336.0,1336,6,2005.0,2.0,502.0,198000,1336
0,1,0,1,0,1,3,4,1,1,3,3,0,0,3,1,0,0,0,0,6,1,0,63.0,7628,4,1940,0.0,801.0,1656,8,1958.0,2.0,440.0,119164,1656
0,1,0,2,0,0,3,4,0,0,0,0,0,0,3,1,0,0,0,0,8,0,0,77.0,8335,5,1954,0.0,0.0,1124,5,1954.0,0.0,0.0,93000,1124
1,0,0,2,1,0,3,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,1,71.0,8220,7,2000,544.0,982.0,1892,8,2000.0,2.0,431.0,226750,1892
0,1,0,1,0,0,3,3,4,2,3,2,1,0,3,1,0,0,0,0,8,0,0,107.0,10615,3,1900,440.0,978.0,1699,7,1920.0,2.0,420.0,95000,1699
0,1,0,1,0,1,3,3,3,1,3,3,1,0,3,1,0,0,0,0,6,1,0,50.0,6000,6,1948,300.0,780.0,1416,6,1948.0,1.0,312.0,139900,1416
0,1,0,2,0,0,2,5,1,1,3,3,1,0,3,1,0,0,0,0,8,0,0,55.0,5350,3,1940,0.0,728.0,1306,6,1940.0,0.0,0.0,76500,1306
0,1,0,1,0,1,3,4,1,1,3,3,0,1,4,0,0,0,0,0,8,0,0,60.0,5400,4,1940,0.0,672.0,672,4,1997.0,1.0,308.0,86900,672
0,1,0,1,1,0,4,5,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,58.03127451865721,17979,5,1968,785.0,1113.0,1160,6,1968.0,1.0,257.0,152500,1160
0,0,1,2,1,0,3,3,3,1,3,4,1,0,3,1,0,0,0,0,8,0,0,68.0,9520,4,1953,767.0,911.0,930,5,1953.0,1.0,286.0,99000,930
0,1,0,2,0,0,2,4,2,1,3,3,1,0,2,0,1,0,0,0,8,0,0,50.0,5330,4,1940,280.0,420.0,708,5,1940.0,0.0,0.0,82500,708
0,1,0,2,1,0,4,4,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,50.0,8012,6,1992,430.0,1575.0,1575,5,1992.0,2.0,529.0,179200,1575
0,1,0,3,1,0,3,4,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,75.0,9000,5,1966,773.0,1059.0,1059,6,1966.0,1.0,286.0,142500,1059
0,1,0,1,0,1,3,3,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,62.0,14299,4,1964,513.0,1005.0,1005,5,1964.0,2.0,440.0,115400,1005
0,1,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,1,86.00044617191166,7050,7,2001,738.0,1057.0,1929,7,2001.0,2.0,650.0,226000,1929
0,1,0,2,0,1,4,5,1,1,3,4,0,1,4,1,0,0,0,1,7,0,0,30.0,3180,7,2005,0.0,600.0,1200,4,2005.0,2.0,480.0,144152,1120
1,0,0,3,0,0,4,5,1,4,3,5,0,1,4,1,0,0,0,0,8,0,1,112.0,16451,8,2003,0.0,1765.0,2690,9,2003.0,3.0,795.0,370000,2690
0,1,0,1,1,0,4,3,3,2,3,4,1,0,3,1,0,0,0,0,8,0,0,76.0,12887,5,1984,207.0,833.0,833,5,1984.0,2.0,495.0,149900,833
0,1,0,2,1,0,3,4,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,105.0,15578,6,2006,0.0,728.0,1456,8,2006.0,2.0,429.0,172785,1456
0,1,0,2,0,1,4,4,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,60.0,7200,5,1950,398.0,864.0,864,5,1980.0,2.0,720.0,129000,864
0,1,0,1,1,0,3,3,1,1,2,4,1,0,3,1,0,0,0,0,8,0,0,48.0,17043,6,1979,0.0,1362.0,1586,7,1979.0,2.0,435.0,181000,1586
1,0,0,2,0,0,3,5,4,3,3,3,1,0,3,0,1,1,0,0,8,0,0,125.0,10000,5,1956,678.0,1058.0,1370,6,1956.0,1.0,300.0,148000,1370
0,0,0,2,0,0,4,5,6,3,3,4,0,1,3,1,0,0,0,0,8,0,0,75.0,8050,6,2002,475.0,914.0,914,4,2002.0,0.0,0.0,117250,914
1,0,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,0,43.0,3182,7,2005,16.0,1373.0,1555,7,2005.0,2.0,430.0,192500,1555
0,1,0,3,1,0,3,3,2,1,3,4,1,0,3,1,0,0,0,0,6,0,0,24.0,1950,6,1980,81.0,716.0,1556,6,1980.0,2.0,452.0,151000,1556
0,1,0,1,0,1,3,3,2,1,3,3,1,0,3,1,0,0,0,0,8,0,0,70.0,7700,5,1972,138.0,882.0,882,5,1980.0,2.0,461.0,112500,882
0,1,0,1,0,1,3,3,4,1,3,3,0,0,3,1,0,0,0,0,8,0,0,98.0,8731,5,1920,645.0,915.0,1167,6,1972.0,2.0,495.0,144000,1167
1,0,0,2,1,0,5,5,6,1,3,5,0,1,5,0,1,0,0,0,8,0,0,89.0,8232,9,2007,1204.0,1800.0,1800,6,2008.0,3.0,944.0,370967,1800
0,1,0,1,1,0,4,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,24.0,2280,6,1975,514.0,855.0,1456,6,1975.0,2.0,440.0,149900,1456
1,0,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,68.0,8935,7,2002,0.0,831.0,1660,7,2002.0,2.0,493.0,195000,1660
1,0,0,3,1,0,4,4,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,62.36935012201913,9125,7,1992,0.0,384.0,1482,7,1992.0,2.0,392.0,163900,1482
1,0,0,3,1,0,3,5,4,1,3,4,0,1,3,0,1,0,0,0,8,0,0,69.25699647472533,11075,6,1984,299.0,1190.0,1522,7,1984.0,2.0,552.0,182000,1522
0,0,1,3,1,0,5,5,6,4,3,5,1,0,5,1,0,0,0,0,8,0,0,113.0,13438,9,2008,1758.0,2190.0,2036,9,2008.0,3.0,780.0,410000,2036
0,1,0,1,0,1,3,3,4,1,3,4,0,1,3,1,0,0,0,0,8,0,0,82.0,11070,5,1991,55.0,1582.0,1595,5,1991.0,2.0,672.0,152000,1595
1,0,0,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,65.0,7800,7,2005,0.0,891.0,1686,8,2005.0,2.0,462.0,184000,1686
1,0,0,3,1,0,3,5,6,4,4,4,0,1,3,1,0,0,0,0,6,0,0,78.0,7060,7,1997,1309.0,1344.0,1344,8,1997.0,4.0,784.0,206300,1344
0,1,0,1,0,0,3,3,4,1,3,3,1,0,3,1,0,0,0,0,8,0,0,55.748076832677256,11836,5,1970,149.0,1652.0,1652,8,1970.0,3.0,928.0,146500,1652
0,1,0,1,1,0,3,3,1,1,3,3,1,0,3,1,0,1,0,0,8,1,0,60.0,8382,4,1956,0.0,832.0,1337,5,1956.0,1.0,263.0,108000,1337
1,0,0,2,1,0,4,4,1,1,3,3,1,0,3,1,0,0,0,0,8,0,0,102.0,10192,7,1968,0.0,570.0,1920,8,1968.0,2.0,487.0,170000,1920
1,0,0,2,1,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,6,0,0,55.17727741118227,4426,6,2004,662.0,848.0,848,3,2004.0,2.0,420.0,145000,848
0,1,0,2,1,0,3,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,24.0,2280,7,1975,435.0,1057.0,1055,4,1975.0,2.0,440.0,123000,1055
0,1,0,1,1,0,4,5,6,2,3,4,0,1,3,1,0,0,0,0,8,0,0,65.83219994575539,2887,6,1996,1003.0,1291.0,1291,6,1996.0,2.0,431.0,173000,1291
